customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,issue_date
INDCUST000174,36,Employed,7.4,92500,376,7.6,65000,14284,0,0,0,Business Loan,Education,352500,10.54,0.154,3.811,0.132,0,2023-03-25
INDCUST000175,64,Employed,9.1,82500,371,15.5,92500,20546,0,0,0,Business Loan,Home Improvement,178750,11.17,0.249,2.167,0.096,0,2020-03-28
INDCUST000176,21,Employed,18.5,22500,826,17.5,16250,3535,0,2,0,Business Loan,Business,66250,11.61,0.157,2.944,0.129,0,2021-08-09
INDCUST000177,52,Employed,20.0,115000,873,9.3,142500,18664,1,1,1,Personal Loan,Business,340000,10.14,0.162,2.957,0.192,0,2021-10-13
INDCUST000178,25,Employed,3.8,30000,309,14.2,35000,5516,0,1,0,Credit Card,Business,107500,12.88,0.184,3.583,0.176,0,2020-05-02
INDCUST000179,32,Employed,24.0,70000,869,4.5,81250,21605,0,1,0,Credit Card,Business,166250,17.87,0.309,2.375,0.1,0,2015-05-24
INDCUST000180,58,Employed,27.1,47500,534,7.8,35000,5773,0,1,0,Credit Card,Debt Consolidation,173750,15.69,0.122,3.658,0.147,0,2022-09-02
INDCUST000181,58,Employed,17.8,56250,787,9.2,52500,29951,0,2,0,Personal Loan,Business,223750,20.62,0.532,3.978,0.172,0,2020-08-03
INDCUST000182,27,Employed,17.5,11250,566,5.8,7500,2387,0,1,0,Credit Card,Business,27500,18.91,0.212,2.444,0.055,0,2015-02-16
INDCUST000183,42,Employed,27.7,35000,742,3.2,21250,17269,0,0,0,Credit Card,Debt Consolidation,123750,16.33,0.493,3.536,0.271,0,2023-07-10
INDCUST000184,21,Employed,23.1,93750,824,12.3,118750,32079,0,0,0,Business Loan,Debt Consolidation,288750,20.42,0.342,3.08,0.222,0,2024-12-07
INDCUST000185,54,Employed,10.2,17500,575,2.0,17500,7290,0,2,0,Personal Loan,Business,38750,13.7,0.417,2.214,0.1,0,2022-09-03
INDCUST000186,58,Employed,26.3,47500,766,13.7,37500,5318,0,1,0,Business Loan,Education,136250,19.57,0.112,2.868,0.07,0,2016-02-14
INDCUST000187,51,Employed,14.3,21250,888,6.4,27500,4280,0,1,0,Business Loan,Business,62500,10.77,0.201,2.941,0.171,0,2015-12-10
INDCUST000188,29,Employed,4.0,112500,638,1.4,115000,64907,0,1,0,Personal Loan,Debt Consolidation,380000,13.27,0.577,3.378,0.202,0,2024-01-08
INDCUST000189,38,Employed,22.4,91250,622,4.4,131250,24560,1,2,0,Credit Card,Debt Consolidation,291250,16.54,0.269,3.192,0.095,0,2021-02-17
INDCUST000190,30,Employed,11.3,92500,458,16.9,50000,14745,0,2,0,Personal Loan,Debt Consolidation,247500,15.0,0.159,2.676,0.063,0,2018-03-09
INDCUST000191,51,Employed,8.6,112500,327,14.2,140000,57478,0,1,0,Personal Loan,Education,352500,20.43,0.511,3.133,0.174,0,2021-12-09
INDCUST000192,28,Employed,16.2,37500,612,3.2,21250,17761,1,0,0,Personal Loan,Home Improvement,81250,15.57,0.474,2.167,0.049,0,2024-04-09
INDCUST000193,53,Employed,10.3,10000,682,19.4,8750,4324,0,1,0,Credit Card,Business,36250,13.28,0.432,3.625,0.18,0,2016-04-22
INDCUST000194,61,Employed,3.1,60000,583,1.4,65000,19988,0,0,0,Business Loan,Business,165000,12.39,0.333,2.75,0.066,0,2017-03-03
INDCUST000195,41,Employed,7.2,80000,697,15.1,45000,39181,0,1,0,Credit Card,Education,228750,9.7,0.49,2.859,0.089,0,2016-08-26
INDCUST000196,30,Employed,29.9,115000,306,1.5,120000,15379,0,0,1,Credit Card,Education,338750,17.04,0.134,2.946,0.141,0,2017-01-31
INDCUST000197,64,Employed,21.3,5000,669,8.6,6250,2732,0,0,0,Personal Loan,Debt Consolidation,18750,12.1,0.546,3.75,0.124,0,2015-02-16
INDCUST000198,44,Employed,1.2,35000,816,2.2,42500,20087,0,1,0,Personal Loan,Home Improvement,75000,12.05,0.574,2.143,0.15,0,2017-01-02
INDCUST000199,39,Employed,16.9,106250,455,13.9,117500,23655,1,0,0,Personal Loan,Debt Consolidation,361250,9.39,0.223,3.4,0.237,0,2022-06-05
INDCUST000200,31,Employed,19.8,58750,318,8.9,53750,28466,0,0,0,Business Loan,Education,205000,19.76,0.485,3.489,0.182,0,2024-03-24
INDCUST000201,33,Employed,10.9,122500,355,2.8,180000,59642,0,1,0,Business Loan,Debt Consolidation,265000,10.74,0.487,2.163,0.078,0,2020-01-05
INDCUST000202,53,Employed,9.0,47500,389,2.1,27500,5896,0,2,1,Credit Card,Business,111250,18.19,0.124,2.342,0.053,0,2016-10-23
INDCUST000203,59,Employed,19.6,6250,888,8.7,7500,629,0,2,0,Credit Card,Education,18750,12.86,0.101,3.0,0.127,0,2024-04-29
INDCUST000204,59,Employed,16.6,86250,352,15.5,125000,36394,0,2,0,Personal Loan,Education,195000,9.09,0.422,2.261,0.167,0,2016-01-29
INDCUST000205,42,Employed,22.5,120000,870,1.6,70000,22212,0,0,0,Business Loan,Home Improvement,376250,16.44,0.185,3.135,0.135,0,2018-12-09
INDCUST000206,36,Employed,4.6,36250,827,6.2,40000,15396,0,2,0,Business Loan,Business,81250,17.23,0.425,2.241,0.153,0,2024-08-09
INDCUST000207,61,Employed,14.3,122500,768,11.7,167500,40270,0,1,0,Credit Card,Business,261250,12.57,0.329,2.133,0.077,0,2019-10-23
INDCUST000208,58,Employed,16.9,88750,707,18.1,72500,13560,0,1,0,Credit Card,Home Improvement,192500,9.14,0.153,2.169,0.12,0,2019-04-17
INDCUST000209,21,Employed,3.8,96250,355,9.9,82500,47292,1,2,0,Credit Card,Debt Consolidation,238750,17.05,0.491,2.481,0.064,0,2019-11-13
INDCUST000210,49,Employed,8.9,17500,652,9.2,23750,8025,0,2,0,Business Loan,Business,41250,12.71,0.459,2.357,0.068,0,2020-08-09
INDCUST000211,31,Employed,16.7,97500,665,11.9,67500,26163,1,2,0,Credit Card,Business,198750,14.54,0.268,2.038,0.127,0,2016-12-23
INDCUST000212,53,Employed,7.7,21250,420,12.1,28750,5697,1,0,0,Personal Loan,Home Improvement,75000,11.36,0.268,3.529,0.219,0,2021-03-27
INDCUST000213,36,Employed,19.0,106250,471,6.9,156250,39113,0,2,0,Business Loan,Home Improvement,408750,14.43,0.368,3.847,0.169,0,2019-01-21
INDCUST000214,26,Employed,25.8,23750,715,13.0,35000,13428,0,2,0,Business Loan,Business,93750,12.22,0.565,3.947,0.116,0,2017-11-07
INDCUST000215,31,Employed,6.0,83750,689,13.5,85000,39923,1,1,0,Business Loan,Debt Consolidation,190000,17.65,0.477,2.269,0.181,0,2020-12-06
INDCUST000216,55,Employed,5.3,86250,787,16.4,47500,17775,0,1,0,Personal Loan,Business,205000,14.64,0.206,2.377,0.063,0,2015-07-17
INDCUST000217,28,Employed,24.4,32500,819,6.9,18750,14032,0,2,0,Business Loan,Education,97500,15.66,0.432,3.0,0.093,0,2016-02-20
INDCUST000218,30,Employed,27.3,120000,809,5.8,108750,53895,1,1,0,Personal Loan,Home Improvement,263750,14.53,0.449,2.198,0.15,0,2017-06-08
INDCUST000219,60,Employed,6.1,85000,744,9.8,43750,10404,0,2,0,Credit Card,Home Improvement,212500,18.63,0.122,2.5,0.2,0,2015-01-26
INDCUST000220,26,Employed,25.9,40000,484,15.5,26250,7011,0,0,0,Personal Loan,Business,141250,16.39,0.175,3.531,0.194,0,2024-05-21
INDCUST000221,52,Employed,8.4,36250,673,6.5,21250,20160,0,2,0,Business Loan,Education,130000,20.92,0.556,3.586,0.277,0,2020-06-15
INDCUST000222,42,Employed,2.6,98750,695,16.3,61250,12204,1,2,0,Business Loan,Debt Consolidation,265000,11.94,0.124,2.684,0.149,0,2020-07-14
INDCUST000223,34,Employed,3.4,48750,473,7.3,47500,8251,0,2,0,Business Loan,Education,155000,17.86,0.169,3.179,0.085,0,2023-12-13
INDCUST000224,62,Employed,15.3,57500,491,19.0,43750,26944,0,0,0,Business Loan,Debt Consolidation,137500,21.77,0.469,2.391,0.168,0,2017-05-04
INDCUST000225,38,Employed,24.8,8750,733,5.5,6250,1993,0,2,0,Personal Loan,Education,21250,18.81,0.228,2.429,0.071,0,2019-09-12
INDCUST000226,51,Employed,6.7,65000,434,16.9,68750,13799,0,0,0,Business Loan,Business,195000,21.4,0.212,3.0,0.232,0,2024-07-04
INDCUST000227,26,Employed,22.9,73750,777,7.5,80000,38152,0,1,0,Business Loan,Home Improvement,257500,13.98,0.517,3.492,0.261,0,2018-03-24
INDCUST000228,41,Employed,28.3,90000,774,5.1,45000,15224,0,1,0,Credit Card,Debt Consolidation,238750,13.59,0.169,2.653,0.054,0,2021-09-04
INDCUST000229,57,Employed,21.6,108750,717,6.7,113750,63334,0,0,0,Personal Loan,Education,337500,15.17,0.582,3.103,0.163,0,2015-06-15
INDCUST000230,47,Employed,11.9,13750,503,1.6,15000,2125,1,0,0,Business Loan,Business,43750,19.04,0.155,3.182,0.104,0,2020-01-30
INDCUST000231,52,Employed,2.2,50000,598,11.8,55000,6078,0,0,0,Personal Loan,Debt Consolidation,136250,10.02,0.122,2.725,0.185,0,2015-10-11
INDCUST000232,25,Employed,14.2,122500,543,4.0,96250,24916,0,0,0,Credit Card,Home Improvement,405000,14.4,0.203,3.306,0.071,0,2018-09-03
INDCUST000233,56,Employed,12.1,33750,796,3.0,23750,10113,0,1,0,Credit Card,Education,85000,21.84,0.3,2.519,0.089,0,2021-11-22
INDCUST000234,42,Employed,14.0,110000,386,12.7,75000,60463,0,1,0,Personal Loan,Business,432500,18.87,0.55,3.932,0.203,0,2020-01-28
INDCUST000235,21,Employed,1.7,41250,632,13.9,61250,22648,0,1,0,Personal Loan,Education,97500,12.79,0.549,2.364,0.131,0,2019-12-19
INDCUST000236,24,Employed,18.1,86250,481,8.4,127500,22537,0,2,0,Business Loan,Education,292500,13.25,0.261,3.391,0.242,0,2015-01-16
INDCUST000237,42,Employed,27.3,11250,770,17.7,7500,5155,0,2,0,Credit Card,Business,43750,11.41,0.458,3.889,0.238,0,2018-06-01
INDCUST000238,56,Employed,24.8,51250,667,14.0,50000,16476,0,0,0,Personal Loan,Education,193750,21.06,0.321,3.78,0.301,0,2016-03-01
INDCUST000239,40,Employed,2.7,58750,585,10.4,61250,29436,0,0,0,Credit Card,Business,218750,11.3,0.501,3.723,0.293,0,2015-05-13
INDCUST000240,39,Employed,29.8,42500,479,1.0,30000,15351,0,0,0,Credit Card,Debt Consolidation,145000,21.59,0.361,3.412,0.078,0,2023-07-08
INDCUST000241,22,Employed,12.7,120000,851,5.2,158750,14762,0,2,0,Personal Loan,Debt Consolidation,281250,14.25,0.123,2.344,0.163,0,2021-02-17
INDCUST000242,34,Employed,15.4,87500,378,4.5,68750,36411,0,0,0,Credit Card,Education,202500,18.29,0.416,2.314,0.118,0,2023-06-30
INDCUST000243,58,Employed,8.2,71250,807,13.2,68750,41357,0,0,0,Credit Card,Debt Consolidation,161250,20.04,0.58,2.263,0.05,0,2023-02-01
INDCUST000244,39,Employed,7.9,102500,831,11.2,97500,21842,0,1,0,Personal Loan,Business,405000,9.72,0.213,3.951,0.268,0,2024-05-12
INDCUST000245,47,Employed,4.7,26250,674,12.3,30000,9071,0,1,0,Personal Loan,Education,63750,13.41,0.346,2.429,0.069,0,2020-03-08
INDCUST000246,26,Employed,18.6,100000,725,16.0,93750,38474,0,0,0,Business Loan,Debt Consolidation,351250,21.82,0.385,3.512,0.174,0,2020-04-04
INDCUST000247,21,Employed,27.3,100000,600,12.2,81250,26228,0,0,0,Personal Loan,Debt Consolidation,366250,11.58,0.262,3.662,0.209,0,2023-10-31
INDCUST000248,62,Employed,14.0,117500,536,12.0,60000,58126,0,0,0,Personal Loan,Education,337500,13.41,0.495,2.872,0.124,0,2020-11-11
INDCUST000249,26,Employed,25.5,105000,477,4.7,148750,19088,0,0,0,Credit Card,Business,257500,15.97,0.182,2.452,0.072,0,2019-11-04
INDCUST000250,64,Employed,6.0,23750,560,14.4,17500,11327,0,2,0,Personal Loan,Business,62500,18.22,0.477,2.632,0.069,0,2017-12-09
INDCUST000251,28,Employed,25.9,52500,539,9.2,38750,10376,0,1,0,Credit Card,Home Improvement,205000,14.14,0.198,3.905,0.269,0,2019-01-26
INDCUST000252,43,Employed,25.5,32500,852,12.5,41250,11847,1,0,0,Credit Card,Debt Consolidation,113750,9.26,0.365,3.5,0.17,0,2021-04-18
INDCUST000253,53,Employed,10.6,46250,853,11.1,61250,12174,0,0,0,Credit Card,Home Improvement,106250,11.47,0.263,2.297,0.085,0,2022-10-10
INDCUST000254,59,Employed,10.5,110000,729,9.2,142500,49595,0,0,0,Business Loan,Home Improvement,386250,14.41,0.451,3.511,0.106,0,2021-08-28
INDCUST000255,32,Employed,8.9,26250,546,2.4,18750,7800,1,0,0,Personal Loan,Debt Consolidation,58750,13.08,0.297,2.238,0.085,0,2019-02-22
INDCUST000256,40,Employed,12.9,11250,489,16.1,6250,1284,0,1,0,Business Loan,Education,30000,13.53,0.114,2.667,0.097,0,2018-08-09
INDCUST000257,64,Employed,25.3,122500,869,6.9,128750,53395,0,2,0,Credit Card,Business,442500,15.13,0.436,3.612,0.101,0,2023-08-14
INDCUST000258,33,Employed,8.7,100000,502,6.8,123750,18200,0,1,0,Personal Loan,Business,250000,11.43,0.182,2.5,0.135,0,2022-11-11
INDCUST000259,58,Employed,3.5,122500,652,13.9,67500,43059,0,2,0,Credit Card,Home Improvement,485000,21.61,0.352,3.959,0.314,0,2020-07-01
INDCUST000260,34,Employed,4.7,3750,789,18.5,5000,720,0,1,0,Personal Loan,Home Improvement,13750,15.02,0.192,3.667,0.105,0,2018-02-05
INDCUST000261,28,Employed,27.5,33750,325,6.6,42500,5997,0,0,0,Business Loan,Home Improvement,101250,19.78,0.178,3.0,0.07,0,2015-05-01
INDCUST000262,34,Employed,15.3,92500,716,4.8,52500,26188,0,1,0,Credit Card,Education,245000,16.18,0.283,2.649,0.061,0,2019-06-21
INDCUST000263,49,Employed,0.9,115000,523,2.9,110000,27808,1,1,0,Business Loan,Home Improvement,428750,16.08,0.242,3.728,0.091,0,2018-05-19
INDCUST000264,56,Employed,1.8,118750,352,7.3,87500,31567,0,1,0,Personal Loan,Home Improvement,277500,16.51,0.266,2.337,0.107,0,2019-02-07
INDCUST000265,50,Employed,16.5,47500,345,16.9,58750,10515,0,1,0,Business Loan,Business,180000,21.9,0.221,3.789,0.187,0,2016-08-29
INDCUST000266,48,Employed,28.1,103750,649,1.9,141250,11564,0,2,0,Credit Card,Home Improvement,242500,19.65,0.111,2.337,0.118,0,2021-02-12
INDCUST000267,46,Employed,24.4,35000,666,14.1,42500,7247,1,0,0,Business Loan,Home Improvement,92500,19.46,0.207,2.643,0.138,0,2022-11-25
INDCUST000268,32,Employed,0.6,107500,813,1.7,60000,17216,1,0,0,Personal Loan,Debt Consolidation,261250,15.67,0.16,2.43,0.053,0,2015-04-20
INDCUST000269,51,Employed,10.2,67500,599,19.4,95000,19677,1,1,0,Personal Loan,Business,210000,12.18,0.292,3.111,0.123,0,2023-09-03
INDCUST000270,22,Employed,11.1,52500,678,18.6,71250,15824,1,0,0,Credit Card,Education,117500,12.17,0.301,2.238,0.055,0,2019-07-19
INDCUST000271,57,Employed,10.3,65000,513,1.3,67500,38750,0,1,0,Business Loan,Business,152500,12.26,0.596,2.346,0.152,0,2017-09-11
INDCUST000272,51,Employed,16.4,117500,870,11.3,130000,69388,0,1,0,Credit Card,Debt Consolidation,348750,18.54,0.591,2.968,0.121,0,2017-05-18
INDCUST000273,45,Employed,9.9,110000,483,12.6,147500,14580,0,0,0,Credit Card,Education,255000,16.51,0.133,2.318,0.079,0,2024-08-17
INDCUST000274,35,Employed,2.0,73750,308,18.7,66250,27908,1,2,0,Business Loan,Education,208750,13.65,0.378,2.831,0.147,0,2015-12-17
INDCUST000275,24,Employed,25.1,21250,591,11.4,17500,6381,1,1,0,Business Loan,Business,61250,9.8,0.3,2.882,0.081,0,2021-06-28
INDCUST000276,45,Employed,13.3,87500,886,17.1,45000,43313,0,1,0,Credit Card,Home Improvement,287500,20.26,0.495,3.286,0.165,0,2024-11-05
INDCUST000277,37,Employed,10.0,21250,829,10.6,21250,9614,0,0,0,Business Loan,Business,50000,9.27,0.452,2.353,0.112,0,2016-04-28
INDCUST000278,24,Employed,8.7,18750,651,11.4,10000,7563,0,2,0,Personal Loan,Home Improvement,61250,9.64,0.403,3.267,0.077,0,2023-02-21
INDCUST000279,23,Employed,17.9,25000,733,12.2,35000,5800,0,0,0,Credit Card,Education,58750,21.24,0.232,2.35,0.185,0,2023-02-16
INDCUST000280,64,Employed,8.0,48750,433,9.4,57500,11836,1,0,0,Personal Loan,Education,193750,9.79,0.243,3.974,0.158,0,2018-03-10
INDCUST000281,50,Employed,10.2,11250,713,6.0,15000,5943,0,0,0,Business Loan,Debt Consolidation,45000,20.66,0.528,4.0,0.161,0,2023-10-27
INDCUST000282,26,Employed,20.4,86250,403,12.0,78750,27502,0,0,1,Personal Loan,Debt Consolidation,281250,19.49,0.319,3.261,0.144,0,2021-01-02
INDCUST000283,27,Employed,24.2,35000,405,12.0,42500,11851,0,0,0,Credit Card,Debt Consolidation,97500,12.61,0.339,2.786,0.079,0,2019-10-01
INDCUST000284,62,Employed,4.4,85000,516,15.7,106250,25652,1,1,0,Personal Loan,Business,248750,10.74,0.302,2.926,0.115,0,2023-04-19
INDCUST000285,59,Employed,26.9,7500,417,11.1,10000,1099,0,2,0,Credit Card,Education,22500,10.58,0.147,3.0,0.217,0,2021-10-24
INDCUST000286,35,Employed,2.1,58750,468,8.7,57500,31994,0,2,0,Business Loan,Home Improvement,175000,18.74,0.545,2.979,0.168,0,2018-07-01
INDCUST000287,50,Employed,8.9,37500,672,2.4,51250,14347,0,2,0,Credit Card,Debt Consolidation,147500,15.2,0.383,3.933,0.11,0,2015-02-05
INDCUST000288,49,Employed,0.7,50000,530,3.1,75000,22581,0,1,0,Business Loan,Education,173750,14.93,0.452,3.475,0.239,0,2020-11-13
INDCUST000289,56,Employed,11.1,38750,824,17.4,55000,8913,0,0,0,Business Loan,Business,141250,13.71,0.23,3.645,0.111,0,2021-06-01
INDCUST000290,55,Employed,23.4,96250,549,15.8,87500,10206,0,2,0,Business Loan,Business,318750,13.43,0.106,3.312,0.249,0,2017-03-30
INDCUST000291,57,Employed,9.3,53750,450,7.4,51250,24264,0,1,0,Business Loan,Business,116250,19.31,0.451,2.163,0.142,0,2023-04-28
INDCUST000292,37,Employed,1.6,72500,431,11.1,41250,37317,0,0,0,Personal Loan,Education,243750,18.31,0.515,3.362,0.244,0,2023-03-10
INDCUST000293,44,Employed,1.8,45000,312,17.1,65000,21619,0,1,0,Business Loan,Debt Consolidation,133750,11.11,0.48,2.972,0.213,0,2019-03-10
INDCUST000294,42,Employed,1.8,36250,320,17.9,38750,14703,0,2,0,Business Loan,Home Improvement,95000,13.03,0.406,2.621,0.076,0,2022-06-12
INDCUST000295,31,Employed,19.6,110000,433,13.7,155000,22872,1,2,0,Personal Loan,Home Improvement,252500,10.52,0.208,2.295,0.113,0,2023-06-17
INDCUST000296,28,Employed,23.7,3750,431,18.1,1250,2039,0,1,0,Personal Loan,Debt Consolidation,12500,12.5,0.544,3.333,0.24,0,2024-06-17
INDCUST000297,35,Employed,19.0,107500,516,8.5,85000,61404,0,0,0,Credit Card,Home Improvement,361250,17.26,0.571,3.36,0.256,0,2019-05-19
INDCUST000298,62,Employed,5.6,43750,476,6.0,36250,9797,0,1,0,Business Loan,Business,150000,21.96,0.224,3.429,0.172,0,2018-01-21
INDCUST000299,46,Employed,21.8,10000,560,8.5,12500,4846,0,1,1,Personal Loan,Debt Consolidation,32500,15.29,0.485,3.25,0.133,0,2021-07-27
INDCUST000300,49,Employed,15.9,100000,674,15.0,80000,49048,0,2,0,Credit Card,Home Improvement,338750,18.13,0.49,3.388,0.269,0,2017-05-13
INDCUST000301,25,Employed,20.1,123750,573,13.0,73750,56984,1,0,0,Credit Card,Education,477500,13.03,0.46,3.859,0.127,0,2024-11-14
INDCUST000302,46,Employed,19.6,41250,331,2.2,33750,17615,1,0,0,Business Loan,Business,82500,18.89,0.427,2.0,0.054,0,2015-05-09
INDCUST000303,43,Employed,23.0,25000,633,16.2,25000,10399,0,0,0,Personal Loan,Education,83750,19.03,0.416,3.35,0.251,0,2020-09-24
INDCUST000304,39,Employed,24.3,61250,877,5.9,41250,35351,0,0,0,Credit Card,Home Improvement,161250,17.57,0.577,2.633,0.139,0,2023-11-26
INDCUST000305,30,Employed,3.1,115000,656,19.4,61250,21122,0,2,0,Credit Card,Home Improvement,295000,9.59,0.184,2.565,0.073,0,2023-08-16
INDCUST000306,52,Employed,2.3,93750,782,7.0,51250,18212,0,0,0,Personal Loan,Education,227500,20.38,0.194,2.427,0.055,0,2019-06-02
INDCUST000307,64,Employed,8.4,112500,531,17.8,72500,28167,1,2,0,Personal Loan,Debt Consolidation,366250,13.28,0.25,3.256,0.245,0,2020-11-14
INDCUST000308,61,Employed,21.9,17500,455,18.8,26250,5684,0,1,0,Business Loan,Business,51250,19.53,0.325,2.929,0.203,0,2018-11-15
INDCUST000309,23,Employed,9.8,120000,452,8.2,82500,35329,0,1,1,Credit Card,Home Improvement,248750,9.82,0.294,2.073,0.074,0,2024-12-30
INDCUST000310,38,Employed,17.5,105000,474,19.8,143750,29117,1,0,0,Personal Loan,Business,415000,18.42,0.277,3.952,0.102,0,2023-04-15
INDCUST000311,43,Employed,25.6,80000,483,6.2,56250,31031,0,2,0,Business Loan,Business,305000,14.99,0.388,3.812,0.139,0,2019-07-12
INDCUST000312,31,Employed,12.5,73750,481,13.5,41250,42687,0,0,0,Personal Loan,Business,210000,10.04,0.579,2.847,0.067,0,2018-06-03
INDCUST000313,28,Employed,17.8,27500,859,7.6,38750,12555,0,2,0,Personal Loan,Business,63750,15.44,0.457,2.318,0.103,0,2021-02-05
INDCUST000314,55,Employed,18.3,70000,696,14.6,85000,8812,0,0,0,Credit Card,Home Improvement,176250,15.14,0.126,2.518,0.192,0,2015-07-31
INDCUST000315,26,Employed,29.3,122500,778,5.3,138750,60478,1,2,0,Business Loan,Debt Consolidation,358750,16.78,0.494,2.929,0.059,0,2023-09-12
INDCUST000316,57,Employed,13.4,55000,499,12.3,71250,24277,0,1,0,Business Loan,Education,182500,9.9,0.441,3.318,0.148,0,2015-06-19
INDCUST000317,35,Employed,2.6,30000,888,11.3,42500,4791,0,0,1,Personal Loan,Debt Consolidation,61250,16.97,0.16,2.042,0.134,0,2020-06-22
INDCUST000318,37,Employed,26.1,55000,674,10.8,66250,29864,0,0,0,Credit Card,Education,135000,10.29,0.543,2.455,0.071,0,2021-07-10
INDCUST000319,50,Employed,25.1,46250,802,11.8,53750,23877,0,2,0,Credit Card,Debt Consolidation,165000,20.6,0.516,3.568,0.188,0,2016-12-09
INDCUST000320,35,Employed,7.8,28750,540,4.2,35000,9373,0,1,0,Credit Card,Debt Consolidation,97500,13.28,0.326,3.391,0.225,0,2017-05-29
INDCUST000321,48,Employed,12.7,73750,726,19.0,100000,17132,0,2,0,Credit Card,Education,245000,12.35,0.232,3.322,0.239,0,2020-10-24
INDCUST000322,33,Employed,13.1,80000,485,14.9,48750,24163,0,2,1,Personal Loan,Education,293750,10.64,0.302,3.672,0.191,0,2020-01-06
INDCUST000323,21,Employed,26.3,61250,612,5.2,62500,24127,0,1,0,Personal Loan,Education,213750,9.32,0.394,3.49,0.134,0,2016-08-31
INDCUST000324,57,Employed,4.8,118750,879,10.2,158750,53196,0,0,1,Business Loan,Business,302500,9.2,0.448,2.547,0.078,0,2021-08-08
INDCUST000325,56,Employed,10.0,71250,708,13.8,55000,29209,0,0,0,Personal Loan,Debt Consolidation,205000,10.21,0.41,2.877,0.067,0,2017-12-23
INDCUST000326,28,Employed,21.0,33750,850,12.0,48750,19306,0,2,0,Business Loan,Business,71250,18.45,0.572,2.111,0.095,0,2023-12-02
INDCUST000327,24,Employed,18.4,48750,516,3.9,57500,20963,0,2,0,Business Loan,Home Improvement,141250,10.38,0.43,2.897,0.114,0,2022-03-18
INDCUST000328,28,Employed,15.0,97500,465,2.1,92500,25298,0,1,0,Personal Loan,Education,360000,15.66,0.259,3.692,0.262,0,2015-05-06
INDCUST000329,61,Employed,9.4,13750,716,20.0,18750,6782,0,1,0,Personal Loan,Debt Consolidation,40000,10.65,0.493,2.909,0.085,0,2021-04-21
INDCUST000330,23,Employed,15.7,2500,404,15.6,0,452,0,1,0,Credit Card,Debt Consolidation,7500,20.45,0.181,3.0,0.185,0,2015-11-01
INDCUST000331,34,Employed,24.5,58750,512,7.4,87500,6112,0,2,0,Credit Card,Home Improvement,132500,15.13,0.104,2.255,0.05,0,2020-12-02
INDCUST000332,59,Employed,6.8,102500,441,7.5,76250,21258,0,2,0,Personal Loan,Home Improvement,257500,15.29,0.207,2.512,0.098,0,2024-08-03
INDCUST000333,39,Employed,5.1,57500,555,18.6,52500,31134,1,1,0,Credit Card,Home Improvement,230000,9.41,0.541,4.0,0.15,0,2017-02-22
INDCUST000334,42,Employed,3.2,22500,466,17.2,23750,7486,0,1,0,Personal Loan,Business,87500,18.26,0.333,3.889,0.275,0,2020-04-30
INDCUST000335,58,Employed,21.2,40000,427,9.5,58750,7028,0,0,0,Business Loan,Debt Consolidation,107500,14.55,0.176,2.688,0.114,0,2015-12-23
INDCUST000336,27,Employed,13.1,68750,593,17.2,61250,25580,0,0,0,Credit Card,Debt Consolidation,250000,9.37,0.372,3.636,0.261,0,2023-04-25
